date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-08-16,0.376027888735051,0.1980247801450614,-0.28651067620665016,1.134116752271345,0.9044361032462914,0.4168631801279354,0.7758041234140339
2024-08-17,0.39415441320418665,0.21116992604491475,-0.2680868895213392,1.134116752271345,0.9044361032462914,0.4168631801279354,0.7758041234140339
2024-08-18,0.3559470983465867,0.2129226121648952,-0.29388019088077455,1.134116752271345,0.9044361032462914,0.4168631801279354,0.7758041234140339
2024-08-19,0.3610451833535311,0.1953957509650907,-0.2968279967504243,0.9418513955323827,0.9992512342154806,0.4168631801279354,0.7758041234140339
2024-08-20,0.33473340017880143,0.1095141310860488,-0.28503677327182536,1.1290726239791122,0.9761017166236146,0.4168631801279354,0.7758041234140339
2024-08-21,0.3955988706228209,0.14632053960563818,-0.2621912777820396,1.1669035861708628,1.0155870629423498,0.4168631801279354,0.7758041234140339
2024-08-22,0.370193413671548,0.14018613818570663,-0.26882384098875156,1.2218845845562065,0.8996498834132405,0.4168631801279354,0.7758041234140339
2024-08-23,0.4720701457269868,0.2567397651644064,-0.21060467506316893,1.1716114392436134,0.9996458942178826,0.4168631801279354,0.7758041234140339
2024-08-24,0.4768000357056519,0.2663795388242988,-0.21207857799799393,1.1716114392436134,0.9996458942178826,0.4168631801279354,0.7758041234140339
2024-08-25,0.4905931879188848,0.25586342210441615,-0.23713492789001686,1.1716114392436134,0.9996458942178826,0.4168631801279354,0.7758041234140339
2024-08-26,0.4383094939032217,0.18225060506523735,-0.27987811299993814,1.14067411905125,0.9408260769971676,0.4168631801279354,0.7758041234140339
2024-08-27,0.3403696163809233,-0.04472224747223055,-0.32925386131657164,1.0670298459846406,0.9520661486342004,0.4168631801279354,0.7758041234140339
2024-08-28,0.32957866978289097,0.042035715466801585,-0.32041044370762223,1.0719058366671321,0.8751500095386473,0.4168631801279354,0.7758041234140339
2024-08-29,0.33583798526363934,0.035024970986879796,-0.31598873490314766,0.8402962792487508,0.8598279153277526,0.4168631801279354,0.7758041234140339
2024-08-30,0.3258967195000978,0.03327228486689935,-0.3019866570223113,0.9414310515080284,0.9361249799097332,0.4168631801279354,0.7758041234140339
2024-08-31,0.3208836025766025,0.019250795907055772,-0.3064083658267859,0.9414310515080284,0.9361249799097332,0.4168631801279354,0.7758041234140339
2024-09-01,0.26534279869539157,-0.07013619621194703,-0.36315362881754376,0.9414310515080284,0.9361249799097332,0.4168631801279354,0.7758041234140339
2024-09-02,0.3192692089910701,0.039406686286830916,-0.3314647157188088,0.9976730819664312,0.9361249799097332,0.4168631801279354,0.7758041234140339
2024-09-03,0.2645214405553839,-0.08152865599181994,-0.3513624053389448,0.860052448393331,0.7127474185502863,0.4168631801279354,0.7758041234140339
2024-09-04,0.2777481388789563,-0.06487813785200569,-0.3425189877299954,0.1553036571634549,0.6926274968592117,0.4168631801279354,0.7758041234140339
2024-09-05,0.20951876786935045,-0.15514147303099873,-0.336623375990696,0.11074719058205833,0.7094044161770003,0.4168631801279354,0.7758041234140339
2024-09-06,0.13344401048794685,-0.3137595668892292,-0.39042083311180387,-0.15171561822381793,0.5403854663248442,0.4168631801279354,0.7758041234140339
2024-09-07,0.13333071971001476,-0.27081875694970825,-0.36683838615460596,-0.15171561822381793,0.5403854663248442,0.4168631801279354,0.7758041234140339
2024-09-08,0.15590390721298522,-0.2445284651500015,-0.36020582294789394,-0.15171561822381793,0.5403854663248442,0.4168631801279354,0.7758041234140339
2024-09-09,0.23628371415580854,-0.17617370647076408,-0.28577372473923773,-0.22191307029073581,0.615359259134065,0.4168631801279354,0.7758041234140339
2024-09-10,0.2593383874649904,-0.14462535631111603,-0.2953540938155993,-0.32699907637893166,0.6700235386824319,0.4168631801279354,0.7758041234140339
2024-09-11,0.23702010421236716,-0.20947474275039257,-0.31451483196832286,-0.4115722940787112,0.8130490973960034,0.4168631801279354,0.7758041234140339
2024-09-12,0.2644364724719348,-0.19107153849059788,-0.3034605599571363,0.08207972812119972,0.880431488982555,0.4168631801279354,0.7758041234140339
2024-09-13,0.3398031624912628,-0.11395334921145821,-0.2666129865865144,0.1099905713382221,0.9246566245458209,0.4168631801279354,0.7758041234140339
2024-09-14,0.32830414853115486,-0.13410923959123336,-0.27914116153252577,0.1099905713382221,0.9246566245458209,0.4168631801279354,0.7758041234140339
2024-09-15,0.3046830213323125,-0.23839406373006997,-0.29977580262007414,0.1099905713382221,0.9246566245458209,0.4168631801279354,0.7758041234140339
2024-09-16,0.2701010113685397,-0.2655606985897669,-0.33220166718622124,0.1099905713382221,0.8891178782511058,0.4168631801279354,0.7758041234140339
2024-09-17,0.3450711836651053,-0.21911451641028504,-0.31967349224020986,0.1099905713382221,0.9030199702964966,0.4168631801279354,0.7758041234140339
2024-09-18,0.38721535305584565,-0.19107153849059788,-0.2975649482178367,0.1099905713382221,0.8818321450695102,0.4168631801279354,0.7758041234140339
2024-09-19,0.4236949835499811,-0.09730283107164396,-0.28945848207629993,0.1553036571634549,1.0523407429699487,0.4168631801279354,-0.6266506641203483
2024-09-20,0.43765807193011214,0.022756168147016666,-0.28282591886958797,0.26097814488574217,1.026935472619257,0.4168631801279354,-0.6266506641203483
2024-09-21,0.43879097970943315,0.07446040868643986,-0.24229358816190386,0.26097814488574217,1.026935472619257,0.4168631801279354,-0.6266506641203483
2024-09-22,0.450233348280575,0.04729377382674293,-0.27471945272805115,0.26097814488574217,1.026935472619257,0.4168631801279354,-0.6266506641203483
2024-09-23,0.44462545477293614,0.12353562004589237,-0.2585065204449774,0.3336135922939059,1.0369760873862457,0.4168631801279354,-0.6266506641203483
2024-09-24,0.4621005572689622,0.10688510190607813,-0.24966310283602824,0.5830457363448444,1.0757649748772118,0.4168631801279354,-0.6266506641203483
2024-09-25,0.4370066499570026,0.045541087706762476,-0.2518739572382656,0.2857784423225587,1.0787404017580644,0.4168631801279354,-0.6266506641203483
